Year,Player,Tm,FGA,THREEPA
1979,John Rudd,NYK,133,0
1979,Campy Russell,CLE,1268,0
1979,Frankie Sanders,TOT,246,0
1979,Frankie Sanders,SAS,127,0
1979,Frankie Sanders,BOS,119,0
1979,Alvin Scott,PHO,396,0
1979,Charlie Scott,DEN,854,0
1979,Lonnie Shelton,SEA,859,0
1979,Steve Sheppard,TOT,76,0
1979,Steve Sheppard,CHI,51,0
1979,Steve Sheppard,DET,25,0
1979,Purvis Short,GSW,771,0
1979,Jack Sikma,SEA,1034,0
1979,James Silas,SAS,922,0
1979,Paul Silas,SEA,402,0
1979,Ralph Simpson,TOT,433,0
1979,Ralph Simpson,PHI,196,0
1979,Ralph Simpson,NJN,237,0
1979,Al Skinner,TOT,214,0
1979,Al Skinner,NJN,125,0
1979,Al Skinner,PHI,89,0
1979,Bingo Smith,CLE,784,0
1979,Elmore Smith,CLE,130,0
1979,Phil Smith,GSW,977,0
1979,Randy Smith,SDC,1523,0
1979,Robert Smith,DEN,436,0
1979,Sam Smith,MIL,47,0
1979,Willie Smith,POR,44,0
1979,Dick Snyder,SEA,187,0
1979,Ricky Sobers,IND,1194,0
1979,Kevin Stacom,TOT,342,0
1979,Kevin Stacom,IND,209,0
1979,Kevin Stacom,BOS,133,0
1979,Larry Steele,POR,483,0
1979,Earl Tatum,TOT,627,0
1979,Earl Tatum,BOS,20,0
1979,Earl Tatum,DET,607,0
1979,Brian Taylor,SDC,83,0
1979,Ira Terrell,TOT,198,0
1979,Ira Terrell,NOJ,144,0
1979,Ira Terrell,POR,54,0
1979,Reggie Theus,CHI,1119,0
1979,David Thompson*,DEN,1353,0
1979,Mychal Thompson,POR,938,0
1979,Rudy Tomjanovich,HOU,1200,0
1979,Raymond Townsend,GSW,289,0
1979,Dave Twardzik,POR,381,0
1979,Terry Tyler,DET,946,0
1979,Wes Unseld*,WSB,600,0
1979,Jan Van,NJN,423,0
1979,Norm Van,MIL,77,0
1979,Andre Wakefield,TOT,177,0
1979,Andre Wakefield,CHI,1,0
1979,Andre Wakefield,DET,176,0
1979,Foots Walker,CLE,448,0
1979,Wally Walker,SEA,343,0
1979,Lloyd Walton,MIL,327,0
1979,Kermit Washington,SDC,623,0
1979,Richard Washington,KCK,41,0
1979,Wilson Washington,NJN,434,0
1979,Slick Watts,HOU,227,0
1979,Nick Weatherspoon,SDC,998,0
1979,Marvin Webster,NYK,558,0
1979,Scott Wedman,KCK,1050,0
1979,Paul Westphal,PHO,1496,0
1979,Jo Jo,TOT,910,0
1979,Jo Jo,BOS,596,0
1979,Jo Jo,GSW,314,0
1979,Jerome Whitehead,SDC,34,0
1979,Sidney Wicks,SDC,676,0
1979,Bob Wilkerson,DEN,869,0
1979,Jamaal Wilkes*,LAL,1242,0
1979,Earl Williams,BOS,123,0
1979,Freeman Williams,SDC,683,0
1979,Gus Williams,SEA,1224,0
1979,Nate Williams,GSW,567,0
1979,Ray Williams,NYK,1257,0
1979,John Williamson,NJN,1367,0
1979,Rick Wilson,ATL,197,0
1979,Brian Winters,MIL,1343,0
1979,Larry Wright,WSB,589,0
1980,Kareem Abdul-Jabbar*,LAL,1383,1
1980,Tom Abernethy,GSW,318,1
1980,Alvan Adams,PHO,875,2
1980,Tiny Archibald*,BOS,794,18
1980,Dennis Awtrey,CHI,60,0
1980,Gus Bailey,WSB,35,1
1980,James Bailey,SEA,271,0
1980,Greg Ballard,WSB,1101,47
1980,Mike Bantom,IND,760,3
1980,Marvin Barnes,SDC,60,0
1980,Rick Barry*,HOU,771,221
1980,Tim Bassett,TOT,34,0
1980,Tim Bassett,NJN,22,0
1980,Tim Bassett,SAS,12,0
1980,Billy Ray,POR,146,19
1980,Ron Behagen,WSB,23,0
1980,Kent Benson,TOT,618,5
1980,Kent Benson,MIL,431,1
1980,Kent Benson,DET,187,4
1980,Del Beshore,CHI,250,26
1980,Henry Bibby,PHI,626,52
1980,Larry Bird*,BOS,1463,143
1980,Otis Birdsong,KCK,1546,36
1980,Ron Boone,TOT,915,50
1980,Ron Boone,LAL,40,0
1980,Ron Boone,UTA,875,50
1980,Lawrence Boston,WSB,52,0
1980,Tom Boswell,TOT,613,10
1980,Tom Boswell,DEN,135,2
1980,Tom Boswell,UTA,478,8
1980,Winford Boynes,NJN,467,4
1980,Alonzo Bradley,HOU,48,1
1980,Dudley Bradley,IND,609,5
1980,Mike Bratz,PHO,687,86
1980,Jim Brewer,POR,184,5
1980,Ron Brewer,POR,1182,32
1980,Junior Bridgeman,MIL,1243,27
1980,Allan Bristow,UTA,785,7
1980,Fred Brown,SEA,843,88
1980,John Brown,TOT,105,0
1980,John Brown,UTA,7,0
1980,John Brown,ATL,98,0
1980,Roger Brown,CHI,3,0
1980,Joe Bryant,SDC,682,34
1980,Quinn Buckner,MIL,655,5
1980,Tom Burleson,KCK,104,3
1980,Don Buse,PHO,589,79
1980,Marty Byrnes,LAL,50,0
1980,Corky Calhoun,IND,9,0
1980,Mack Calvin,UTA,227,11
1980,Austin Carr,CLE,839,6
1980,Kenny Carr,TOT,768,4
1980,Kenny Carr,LAL,16,0
1980,Kenny Carr,CLE,752,4
1980,M.L. Carr,BOS,763,41
1980,Bob Carrington,SDC,37,2
1980,Ron Carter,IND,37,0
1980,Bill Cartwright,NYK,1215,0
1980,Harvey Catchings,MIL,244,1
1980,Don Chaney,BOS,189,6
1980,Maurice Cheeks,PHI,661,9
1980,Phil Chenier,TOT,349,12
1980,Phil Chenier,WSB,214,6
1980,Phil Chenier,IND,135,6
1980,Jim Chones,LAL,760,2
1980,Jim Cleamons,TOT,450,31
1980,Jim Cleamons,NYK,69,8
1980,Jim Cleamons,WSB,381,23
1980,Doug Collins,PHI,410,1
1980,Jeff Cook,PHO,275,3
1980,Michael Cooper,LAL,578,20
1980,Wayne Cooper,GSW,750,4
1980,Hollis Copeland,NYK,368,2
1980,Dave Corzine,WSB,216,0
1980,John Coughran,GSW,81,9
1980,Dave Cowens*,BOS,932,12
1980,Charlie Criss,ATL,578,17
1980,Terry Crosby,KCK,4,0
1980,Pat Cummings,MIL,370,0
1980,Bob Dandridge,WSB,729,11
1980,Adrian Dantley*,UTA,1267,2
1980,Brad Davis,TOT,63,1
1980,Brad Davis,IND,7,0
1980,Brad Davis,UTA,56,1
1980,Harry Davis,SAS,12,0
1980,Johnny Davis,IND,1159,42
1980,Walter Davis,PHO,1166,4
1980,Darryl Dawkins,PHI,946,6
1980,Paul Dawkins,UTA,300,5
1980,Greg Deane,UTA,11,1
1980,Larry Demic,NYK,528,0
1980,Coby Dietrick,CHI,500,9
1980,Leon Douglas,DET,455,1
1980,John Drew,ATL,1182,7
1980,Terry Duerod,DET,598,53
1980,Mike Dunleavy,HOU,319,20
1980,T.R. Dunn,POR,551,3
1980,James Edwards,IND,1032,1
1980,Bob Elliott,NJN,228,4
1980,Bo Ellis,DEN,136,3
1980,Len Elmore,KCK,242,0
1980,Alex English*,TOT,1113,6
1980,Alex English*,IND,686,3
1980,Alex English*,DEN,427,3
1980,Julius Erving*,PHI,1614,20
1980,Earl Evans,DET,140,18
1980,Mike Evans,SAS,464,42
1980,Eric Fernsten,BOS,153,0
1980,Chris Ford,BOS,709,164
1980,Don Ford,TOT,274,3
1980,Don Ford,LAL,130,1
1980,Don Ford,CLE,144,2
1980,Phil Ford,KCK,1058,23
1980,Walt Frazier*,CLE,11,1
1980,World B.,SDC,1556,25
1980,Terry Furlow,TOT,926,82
1980,Terry Furlow,ATL,161,9
1980,Terry Furlow,UTA,765,73
1980,Mike Gale,SAS,377,13
1980,Gary Garland,DEN,356,19
1980,Gus Gerard,KCK,348,3
1980,George Gervin*,SAS,1940,102
1980,John Gianelli,UTA,66,0
1980,Artis Gilmore*,CHI,513,0
1980,Jack Givens,ATL,473,2
1980,Mike Glenn,NYK,364,10
1980,Glen Gondrezick,DEN,286,6
1980,Mike Green,KCK,159,2
1980,Dave Greenwood,CHI,1051,7
1980,Kevin Grevey,WSB,804,92
1980,Paul Griffin,SAS,313,0
1980,Bob Gross,POR,472,10
1980,Ernie Grunfeld,KCK,420,2
1980,Roy Hamilton,DET,287,2
1980,James Hardy,UTA,363,2
1980,Joe Hassett,IND,509,198
1980,Steve Hawes,ATL,605,8
1980,Elvin Hayes*,WSB,1677,13
1980,Spencer Haywood*,LAL,591,4
1980,Gar Heard,PHO,410,2
1980,Gerald Henderson,BOS,382,6
1980,Tom Henderson,HOU,323,2
1980,Johnny High,PHO,323,7
1980,Armond Hill,ATL,431,4
1980,Darnell Hillman,GSW,179,0
1980,Brad Holland,LAL,104,15
1980,Lionel Hollins,TOT,526,20
1980,Lionel Hollins,POR,213,10
1980,Lionel Hollins,PHI,313,10
1980,Phil Hubbard,DET,451,2
1980,Kim Hughes,DEN,202,0
1980,Geoff Huston,NYK,241,17
1980,Dan Issel*,DEN,1416,12
1980,Phil Jackson*,NJN,46,2
1980,Abdul Jeelani,POR,565,6
1980,Cheese Johnson,GSW,30,0
1980,Clemon Johnson,IND,396,0
1980,Dennis Johnson*,SEA,1361,58
1980,Eddie Johnson,ATL,1212,13
1980,George Johnson,NJN,543,1
1980,George Johnson,DEN,649,9
1980,John Johnson,SEA,772,0
1980,Magic Johnson*,LAL,949,31
1980,Marques Johnson,MIL,1267,9
1980,Mickey Johnson,IND,1271,32
1980,Ollie Johnson,CHI,527,11
1980,Vinnie Johnson,SEA,115,1
1980,Bobby Jones,PHI,748,3
1980,Caldwell Jones,PHI,532,2
1980,Dwight Jones,TOT,506,0
1980,Dwight Jones,HOU,119,0
1980,Dwight Jones,CHI,387,0
1980,Major Jones,HOU,392,3
1980,Eddie Jordan,NJN,1017,48
1980,Jeff Judkins,BOS,276,27
1980,Rich Kelley,TOT,484,3
1980,Rich Kelley,NJN,399,3
1980,Rich Kelley,PHO,85,0
1980,Greg Kelser,DET,593,15
1980,Larry Kenon,SAS,1333,9
1980,Irv Kiffin,SAS,96,0
1980,Carl Kilpatrick,UTA,2,0
1980,Bernard King*,UTA,137,0
1980,Reggie King,KCK,499,1
1980,Billy Knight,IND,722,15
1980,Toby Knight,NYK,1265,2
1980,Arvid Kramer,DEN,22,0
1980,Joel Kramer,PHO,143,1
1980,John Kuester,IND,34,1
1980,Kevin Kunnert,POR,114,0
1980,Mitch Kupchak,WSB,160,2
1980,Sam Lacey,KCK,677,1
1980,Tom LaGarde,SEA,306,0
1980,John Lambert,CLE,400,3
1980,Mark Landsberger,TOT,483,0
1980,Mark Landsberger,CHI,346,0
1980,Mark Landsberger,LAL,137,0
1980,Bob Lanier*,TOT,867,6
1980,Bob Lanier*,DET,584,5
1980,Bob Lanier*,MIL,283,1
1980,Allen Leavell,HOU,656,19
1980,Butch Lee,TOT,24,0
1980,Butch Lee,CLE,11,0
1980,Butch Lee,LAL,13,0
1980,Ron Lee,TOT,305,59
1980,Ron Lee,ATL,91,3
1980,Ron Lee,DET,214,56
1980,John Long,DET,1164,12
1980,John Lucas,GSW,830,42
1980,Maurice Lucas,TOT,813,9
1980,Maurice Lucas,POR,552,5
1980,Maurice Lucas,NJN,261,4
1980,Ollie Mack,TOT,199,5
1980,Ollie Mack,LAL,50,1
1980,Ollie Mack,CHI,149,4
1980,Moses Malone*,HOU,1549,6
1980,Steve Malovic,TOT,67,0
1980,Steve Malovic,WSB,0,0
1980,Steve Malovic,SDC,42,0
1980,Steve Malovic,DET,25,0
1980,Pete Maravich*,TOT,543,15
1980,Pete Maravich*,UTA,294,11
1980,Pete Maravich*,BOS,249,4
1980,Cedric Maxwell,BOS,750,0
1980,Scott May,CHI,587,4
1980,Bob McAdoo*,DET,1025,24
1980,Jim McElroy,TOT,527,21
1980,Jim McElroy,DET,356,14
1980,Jim McElroy,ATL,171,7
1980,George McGinnis,TOT,886,15
1980,George McGinnis,DEN,584,7
1980,George McGinnis,IND,302,8
1980,Billy McKinney,KCK,459,10
1980,Tom McMillen,ATL,382,1
1980,John Mengelt,CHI,166,6
1980,Joe Meriweather,NYK,477,1
1980,Dave Meyers,MIL,830,5
1980,Mike Mitchell,CLE,1482,6
1980,Steve Mix,PHI,703,10
1980,Paul Mokeski,HOU,33,0
1980,Sidney Moncrief,MIL,451,1
1980,Eric Money,TOT,546,0
1980,Eric Money,PHI,36,0
1980,Eric Money,DET,510,0
1980,Earl Monroe*,NYK,352,0
1980,Calvin Murphy*,HOU,1267,25
1980,Swen Nater,SDC,799,2
1980,Calvin Natt,TOT,1298,9
1980,Calvin Natt,NJN,879,5
1980,Calvin Natt,POR,419,4
1980,Mike Newlin,NJN,1329,152
1980,Norm Nixon,LAL,1209,8
1980,Sylvester Norris,SAS,43,0
1980,Mark Olberding,SAS,609,3
1980,John Olive,SDC,2,0
1980,Tom Owens,POR,1008,2
1980,Robert Parish*,GSW,1006,1
1980,Sonny Parker,GSW,988,2
1980,Billy Paultz,TOT,673,1
1980,Billy Paultz,SAS,381,1
1980,Billy Paultz,HOU,292,0
1980,Jim Paxson,POR,460,22
1980,Wiley Peck,SAS,169,2
1980,Sam Pellom,ATL,108,0
1980,Roger Phegley,TOT,733,9
1980,Roger Phegley,WSB,473,5
1980,Roger Phegley,NJN,260,4
1980,Stan Pietkiewicz,SDC,179,36
1980,Ben Poquette,UTA,566,2
1980,Kevin Porter,WSB,438,4
1980,Clifford Ray,GSW,383,2
1980,Marlon Redmond,KCK,138,9
1980,Robert Reid,HOU,861,3
1980,Kevin Restani,SAS,727,29
1980,Clint Richardson,PHI,348,3
1980,Micheal Ray,NYK,1063,110
1980,Anthony Roberts,DEN,181,1
1980,Rick Robey,BOS,727,1
1980,Cliff Robinson,NJN,833,4
1980,Jackie Robinson,DET,17,1
1980,Truck Robinson,PHO,1064,0
1980,Bill Robinzine,KCK,723,2
1980,Dave Robisch,CLE,940,3
1980,John Roche,DEN,741,129
1980,Tree Rollins,ATL,514,0
1980,Dan Roundfield,ATL,1007,4
1980,Campy Russell,CLE,630,9
1980,Alvin Scott,PHO,301,3
1980,Charlie Scott,DEN,688,11
1980,Lonnie Shelton,SEA,802,5
1980,Purvis Short,GSW,916,6
1980,John Shumate,TOT,392,1
1980,John Shumate,DET,65,0
1980,John Shumate,HOU,64,0
1980,John Shumate,SAS,263,1
1980,Jack Sikma,SEA,989,1
1980,James Silas,SAS,999,4
1980,Paul Silas,SEA,299,0
1980,Ralph Simpson,NJN,47,2
1980,Al Skinner,PHI,2,0
1980,Bingo Smith,TOT,891,81
1980,Bingo Smith,CLE,72,5
1980,Bingo Smith,SDC,819,76
1980,Phil Smith,GSW,685,22
1980,Randy Smith,CLE,1326,53
1980,Robert Smith,TOT,269,26
1980,Robert Smith,UTA,15,0
1980,Robert Smith,NJN,254,26
1980,Sam Smith,CHI,230,35
1980,Willie Smith,CLE,315,71
1980,Ricky Sobers,CHI,1002,68
1980,Jim Spanarkel,PHI,153,2
1980,Larry Steele,POR,146,4
1980,Earl Tatum,CLE,94,6
1980,Brian Taylor,SDC,895,239
1980,Reggie Theus,CHI,1172,105
1980,David Thompson*,DEN,617,19
1980,Rudy Tomjanovich,HOU,778,79
1980,Bernard Toone,PHI,64,7
1980,Raymond Townsend,GSW,421,26
1980,Dave Twardzik,POR,394,7
1980,Terry Tyler,DET,925,12
1980,Wes Unseld*,WSB,637,2
1980,Jan Van,NJN,458,20
1980,Andre Wakefield,UTA,15,0
1980,Foots Walker,CLE,568,9
1980,Wally Walker,SEA,274,0
1980,Bill Walton*,SDC,161,0
1980,Lloyd Walton,MIL,242,3
1980,Kermit Washington,POR,761,3
1980,Richard Washington,MIL,421,0
1980,Nick Weatherspoon,SDC,378,0
1980,Marvin Webster,NYK,79,0
1980,Scott Wedman,KCK,1112,22
1980,Paul Westphal,PHO,1317,93
1980,Jo Jo,GSW,706,6
1980,Rudy White,HOU,24,0
1980,Jerome Whitehead,TOT,114,0
1980,Jerome Whitehead,SDC,45,0
1980,Jerome Whitehead,UTA,69,0
1980,Sidney Wicks,SDC,496,1
1980,Bob Wilkerson,DEN,1030,34
1980,Jamaal Wilkes*,LAL,1358,17
1980,Duck Williams,UTA,519,12
1980,Freeman Williams,SDC,1343,128
1980,Gus Williams,SEA,1533,36
1980,Ray Williams,NYK,1384,37
1980,Sly Williams,NYK,267,4
1980,John Williamson,TOT,817,35
1980,John Williamson,NJN,461,19
1980,John Williamson,WSB,356,16
1980,Bill Willoughby,CLE,457,9
1980,Bubba Wilson,GSW,25,0
1980,Rick Wilson,ATL,14,0
1980,Brian Winters,MIL,1116,102
1980,Larry Wright,WSB,500,16
1980,Tony Zeno,IND,21,0
1981,Kareem Abdul-Jabbar*,LAL,1457,1
1981,Tom Abernethy,TOT,59,1
1981,Tom Abernethy,GSW,3,0
1981,Tom Abernethy,IND,56,1
1981,Alvan Adams,PHO,870,0
1981,Darrell Allums,DAL,67,1
1981,Tiny Archibald*,BOS,766,9
1981,Dennis Awtrey,SEA,93,0
1981,James Bailey,SEA,889,2
1981,Greg Ballard,WSB,1186,32
1981,Mike Bantom,IND,882,6
1981,Billy Ray,POR,902,54
1981,Mel Bennett,UTA,60,2
1981,Kent Benson,DET,770,4
1981,Henry Bibby,SDC,306,95
1981,Larry Bird*,BOS,1503,74
1981,Otis Birdsong,KCK,1306,35
1981,Norman Black,DET,10,0
1981,Ron Boone,UTA,371,39
1981,Winford Boynes,DAL,313,0
1981,Dudley Bradley,IND,559,16
1981,Mike Bratz,CLE,817,169
1981,Jim Brewer,LAL,197,2
1981,Ron Brewer,TOT,631,7
1981,Ron Brewer,POR,246,3
1981,Ron Brewer,SAS,385,4
1981,Junior Bridgeman,MIL,1102,21
1981,Allan Bristow,UTA,611,18
1981,Dave Britton,WSB,3,0
1981,Michael Brooks,SDC,1018,6
1981,Fred Brown,SEA,1035,64
1981,Lewis Brown,WSB,3,0
1981,Rickey Brown,GSW,162,0
1981,Joe Bryant,SDC,791,15
1981,Quinn Buckner,MIL,956,6
1981,Tom Burleson,ATL,99,0
1981,Don Buse,IND,287,58
1981,Marty Byrnes,DAL,451,20
1981,Mack Calvin,CLE,39,5
1981,Austin Carr,TOT,234,7
1981,Austin Carr,DAL,28,0
1981,Austin Carr,WSB,206,7
1981,Kenny Carr,CLE,918,4
1981,M.L. Carr,BOS,216,14
1981,Joe Barry,GSW,1254,2
1981,Butch Carter,LAL,247,10
1981,Reggie Carter,NYK,179,3
1981,Bill Cartwright,NYK,1118,1
1981,Harvey Catchings,MIL,300,0
1981,Maurice Cheeks,PHI,581,8
1981,Phil Chenier,GSW,33,3
1981,Jim Chones,LAL,751,4
1981,Art Collins,ATL,99,2
1981,Don Collins,TOT,811,6
1981,Don Collins,ATL,530,3
1981,Don Collins,WSB,281,3
1981,Doug Collins,PHI,126,0
1981,Darwin Cook,NJN,819,25
1981,Jeff Cook,PHO,616,5
1981,Michael Cooper,LAL,654,19
1981,Wayne Cooper,UTA,471,3
1981,Dave Corzine,SAS,747,3
1981,Charlie Criss,ATL,485,21
1981,Geoff Crompton,POR,8,0
1981,Pat Cummings,MIL,460,2
1981,Earl Cureton,PHI,205,1
1981,Bob Dandridge,WSB,237,1
1981,Adrian Dantley*,UTA,1627,7
1981,Brad Davis,DAL,410,17
1981,Johnny Davis,IND,917,33
1981,Monti Davis,TOT,5,0
1981,Monti Davis,PHI,1,0
1981,Monti Davis,DAL,4,0
1981,Ron Davis,SDC,314,8
1981,Walter Davis,PHO,1101,17
1981,Darryl Dawkins,PHI,697,0
1981,Larry Demic,NYK,254,2
1981,Coby Dietrick,CHI,320,6
1981,James Donaldson,SEA,238,0
1981,Jacky Dorsey,SEA,70,0
1981,Leon Douglas,KCK,323,3
1981,John Drew,ATL,1096,7
1981,Larry Drew,DET,484,17
1981,Ralph Drollinger,DAL,14,0
1981,Terry Duerod,TOT,234,16
1981,Terry Duerod,DAL,161,6
1981,Terry Duerod,BOS,73,10
1981,Mike Dunleavy,HOU,632,16
1981,T.R. Dunn,DEN,354,2
1981,John Duren,UTA,101,1
1981,James Edwards,IND,1004,3
1981,Bob Elliott,NJN,419,2
1981,Len Elmore,MIL,212,0
1981,Alex English*,DEN,1555,5
1981,Julius Erving*,PHI,1524,18
1981,Mike Evans,MIL,291,14
1981,Eric Fernsten,BOS,79,0
1981,Chris Ford,BOS,707,109
1981,Don Ford,CLE,224,3
1981,Phil Ford,KCK,887,36
1981,World B.,GSW,1157,31
1981,Tony Fuller,DET,66,1
1981,Mike Gale,TOT,309,7
1981,Mike Gale,SAS,164,3
1981,Mike Gale,POR,145,4
1981,Calvin Garrett,HOU,415,3
1981,Gus Gerard,TOT,111,4
1981,Gus Gerard,KCK,51,3
1981,Gus Gerard,SAS,60,1
1981,George Gervin*,SAS,1729,35
1981,Artis Gilmore*,CHI,816,0
1981,Mike Glenn,NYK,511,11
1981,Mike Gminski,NJN,688,1
1981,Glen Gondrezick,DEN,329,2
1981,Rickey Green,UTA,366,1
1981,Dave Greenwood,CHI,989,2
1981,Kevin Grevey,WSB,1103,136
1981,Paul Griffin,SAS,325,0
1981,Darrell Griffith,UTA,1544,52
1981,Bob Gross,POR,479,9
1981,Ernie Grunfeld,KCK,486,0
1981,Roy Hamilton,POR,3,0
1981,Bill Hanzlik,SEA,289,5
1981,Alan Hardy,LAL,59,0
1981,James Hardy,UTA,111,0
1981,Mike Harper,POR,136,3
1981,Joe Hassett,TOT,340,156
1981,Joe Hassett,DAL,142,40
1981,Joe Hassett,GSW,198,116
1981,Steve Hawes,ATL,637,4
1981,Elvin Hayes*,WSB,1296,10
1981,Gar Heard,SDC,396,7
1981,Gerald Henderson,BOS,579,16
1981,Tom Henderson,HOU,332,3
1981,Keith Herron,DET,954,11
1981,Kenny Higgs,DEN,474,34
1981,Johnny High,PHO,576,24
1981,Armond Hill,TOT,335,7
1981,Armond Hill,ATL,116,1
1981,Armond Hill,SEA,219,6
1981,Brad Holland,LAL,111,3
1981,Lionel Hollins,PHI,696,15
1981,Cedrick Hordges,DEN,480,3
1981,Phil Hubbard,DET,880,3
1981,Kim Hughes,TOT,70,0
1981,Kim Hughes,DEN,25,0
1981,Kim Hughes,CLE,45,0
1981,Geoff Huston,TOT,942,5
1981,Geoff Huston,DAL,789,4
1981,Geoff Huston,CLE,153,1
1981,Dan Issel*,DEN,1220,12
1981,Tony Jackson,LAL,3,0
1981,Abdul Jeelani,DAL,440,1
1981,Clemon Johnson,IND,466,1
1981,Dennis Johnson*,PHO,1220,51
1981,Eddie Johnson,ATL,1136,20
1981,George Johnson,SAS,347,0
1981,George Johnson,IND,394,5
1981,John Johnson,SEA,866,1
1981,Lee Johnson,TOT,25,0
1981,Lee Johnson,HOU,23,0
1981,Lee Johnson,DET,2,0
1981,Magic Johnson*,LAL,587,17
1981,Marques Johnson,MIL,1153,9
1981,Mickey Johnson,MIL,846,18
1981,Ollie Johnson,PHI,158,6
1981,Reggie Johnson,SAS,682,1
1981,Vinnie Johnson,SEA,785,5
1981,Bobby Jones,PHI,755,3
1981,Caldwell Jones,PHI,485,0
1981,Dwight Jones,CHI,507,0
1981,Edgar Jones,NJN,357,4
1981,Major Jones,HOU,252,1
1981,Eddie Jordan,TOT,352,22
1981,Eddie Jordan,NJN,73,10
1981,Eddie Jordan,LAL,279,12
1981,Walter Jordan,CLE,75,0
1981,Jeff Judkins,UTA,216,28
1981,Clarence Kea,DAL,81,1
1981,Rich Kelley,PHO,387,2
1981,Greg Kelser,DET,285,2
1981,Larry Kenon,CHI,946,0
1981,Chad Kinch,TOT,141,0
1981,Chad Kinch,CLE,96,0
1981,Chad Kinch,DAL,45,0
1981,Bernard King*,GSW,1244,6
1981,Reggie King,KCK,867,0
1981,Billy Knight,IND,1025,19
1981,Joel Kramer,PHO,258,1
1981,Wayne Kreklow,BOS,47,4
1981,Kevin Kunnert,POR,216,0
1981,Mitch Kupchak,WSB,747,1
1981,Sam Lacey,KCK,536,5
1981,Tom LaGarde,DAL,888,0
1981,Bill Laimbeer,CLE,670,0
1981,John Lambert,TOT,165,2
1981,John Lambert,CLE,5,0
1981,John Lambert,KCK,160,2
1981,Mark Landsberger,LAL,327,1
1981,Bob Lanier*,MIL,716,1
1981,Edmund Lawrence,DET,8,0
1981,Allen Leavell,HOU,548,17
1981,Ron Lee,DET,323,13
1981,Ronnie Lester,CHI,24,0
1981,Scott Lloyd,DAL,547,2
1981,John Long,DET,957,11
1981,John Lucas,GSW,506,24
1981,Maurice Lucas,NJN,835,2
1981,Ollie Mack,TOT,606,9
1981,Ollie Mack,CHI,6,0
1981,Ollie Mack,DAL,600,9
1981,Kyle Macy,PHO,532,51
1981,Rick Mahorn,WSB,219,0
1981,Moses Malone*,HOU,1545,3
1981,Wes Matthews,TOT,779,21
1981,Wes Matthews,WSB,449,15
1981,Wes Matthews,ATL,330,6
1981,Cedric Maxwell,BOS,750,1
1981,Scott May,CHI,338,0
1981,Bill Mayfield,GSW,18,0
1981,Bob McAdoo*,TOT,157,1
1981,Bob McAdoo*,DET,82,0
1981,Bob McAdoo*,NJN,75,1
1981,Andre McCarter,WSB,135,8
1981,Keith McCord,WSB,4,0
1981,Jim McElroy,ATL,202,8
1981,George McGinnis,IND,768,7
1981,Kevin McHale*,BOS,666,2
1981,Billy McKinney,TOT,645,12
1981,Billy McKinney,UTA,233,2
1981,Billy McKinney,DEN,412,10
1981,Tom McMillen,ATL,519,6
1981,John Mengelt,GSW,4,0
1981,Joe Meriweather,KCK,415,0
1981,Dick Miller,TOT,9,1
1981,Dick Miller,IND,6,1
1981,Dick Miller,UTA,3,0
1981,Mike Mitchell,CLE,1791,9
1981,Steve Mix,PHI,575,3
1981,Paul Mokeski,DET,458,1
1981,Sidney Moncrief,MIL,739,9
1981,Johnny Moore,SAS,520,19
1981,Lowes Moore,NJN,478,27
1981,Calvin Murphy*,HOU,1074,17
1981,Swen Nater,SDC,935,0
1981,Calvin Natt,POR,794,8
1981,Kenny Natt,IND,77,8
1981,Mike Newlin,NJN,1272,30
1981,Carl Nicks,TOT,359,4
1981,Carl Nicks,DEN,149,1
1981,Carl Nicks,UTA,210,3
1981,Mike Niles,PHO,138,4
1981,Norm Nixon,LAL,1210,12
1981,Mike O'Koren,NJN,751,18
1981,Mark Olberding,SAS,685,7
1981,Jawann Oldham,DEN,6,0
1981,Louis Orr,IND,709,6
1981,Tom Owens,POR,630,4
1981,Robert Parish*,BOS,1166,1
1981,Sonny Parker,GSW,388,0
1981,Myles Patrick,LAL,5,0
1981,Billy Paultz,HOU,517,3
1981,Jim Paxson,POR,1092,30
1981,Sam Pellom,ATL,380,1
1981,Roger Phegley,CLE,965,28
1981,Stan Pietkiewicz,TOT,138,48
1981,Stan Pietkiewicz,SDC,5,0
1981,Stan Pietkiewicz,DAL,133,48
1981,Ben Poquette,UTA,614,6
1981,Kevin Porter,WSB,859,12
1981,Tony Price,SDC,7,0
1981,Wally Rank,SDC,57,0
1981,Kelvin Ransey,POR,1162,31
1981,Clifford Ray,GSW,152,0
1981,James Ray,DEN,49,1
1981,Billy Reid,GSW,185,5
1981,Robert Reid,HOU,1113,4
1981,Kevin Restani,SAS,369,8
1981,Clint Richardson,PHI,464,1
1981,Micheal Ray,NYK,1116,102
1981,Anthony Roberts,WSB,144,0
1981,Rick Robey,BOS,547,1
1981,Cliff Robinson,NJN,1070,1
1981,Truck Robinson,PHO,1280,0
1981,Wayne Robinson,DET,509,6
1981,Bill Robinzine,TOT,826,6
1981,Bill Robinzine,CLE,32,0
1981,Bill Robinzine,DAL,794,6
1981,Dave Robisch,TOT,740,0
1981,Dave Robisch,CLE,98,0
1981,Dave Robisch,DEN,642,0
1981,John Roche,DEN,179,27
1981,Tree Rollins,ATL,210,1
1981,Lorenzo Romar,GSW,211,6
1981,Dan Roundfield,ATL,808,1
1981,Campy Russell,NYK,1095,26
1981,Frankie Sanders,KCK,77,0
